"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30096","A2SQA2-2573 | @P0 Renew Expired Contract","recette","2026-01-08","broken","2026-01-08","Renew Contract ","Contracts/EditContract.spec.ts","",""
"","31039","A2SQA2-2570 | @P0 Versionning Valid Contract","recette","2026-01-08","broken","2026-01-08","Versionning Contract ","Contracts/EditContract.spec.ts","",""
"","13828","A2SQA2-2282 | @P0 @Contact Should create Contact for: Buyer","recette","2026-01-08","failed","2026-01-08","@P0 @Contacts : Profil [Buyer]","contacts/CreateContact.spec.ts","",""
"","13853","A2SQA2-2284 | @P0 @Contact Should create Contact for: Supplier","recette","2026-01-08","failed","2026-01-08","@P0 @Contacts : Profil [Supplier]","contacts/CreateContact.spec.ts","",""
"","13954","A2SQA2-2283 | @P0 @Contact Should create Contact for: client","recette","2026-01-08","failed","2026-01-08","@P0 @Contacts : Profil [client]","contacts/CreateContact.spec.ts","",""
"","2651","A2SQA2-2524 | @P0 @Login Login with invalid credentials","recette","2026-01-08","passed","2026-01-08","Login Tests","login/login.spec.ts","",""
"","11857","A2SQA2-2522 | @P0 @Login Login with valid credentials","recette","2026-01-08","failed","2026-01-08","Login Tests","login/login.spec.ts","",""
"","30109","2SQA2-2562 | @P0 Move contract status from to renew into Error","recette","2026-01-08","broken","2026-01-08","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","2804","A2SQA2-2523 | @P0 @Login Login with inactif credentials","recette","2026-01-08","passed","2026-01-08","Login Tests","login/login.spec.ts","",""
"","30089","2SQA2-2566 | @P0 Move contract status from To renew into Archived","recette","2026-01-08","broken","2026-01-08","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","30092","2SQA2-2560 | @P0 Move contract status from Valid into Error","recette","2026-01-08","broken","2026-01-08","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","2626","A2SQA2-2526 | @P0 @Login Fails reset password when using wrong email","recette","2026-01-08","passed","2026-01-08","Reset Password:","login/Forgot-password.spec.ts","",""
"","30086","2SQA2-2568 | @P0 Move contract status from Expired into Archived","recette","2026-01-08","broken","2026-01-08","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","8876","A2SQA2-2525 | @P0 @Login Sent password Reset correctly with valid email","recette","2026-01-08","failed","2026-01-08","Reset Password:","login/Forgot-password.spec.ts","",""
"","312411","A2SQA2-2582 | @P0 Create a Valid Contract with End date less than 6 months","recette","2026-01-08","broken","2026-01-08","Create a valid Contract ","Contracts/CreateContract.spec.ts","",""
"","30991","A2SQA2-2571 | @P0 Versionning To renew Contract","recette","2026-01-08","broken","2026-01-08","Versionning Contract ","Contracts/EditContract.spec.ts","",""
"","24025","A2SQA2-2603 | @P0 contract creation with service CA/TO","recette","2026-01-08","failed","2026-01-08","Create a valid Contract with diffrent services","Contracts/CreateContract.spec.ts","",""
"","14025","A2SQA2-2278 | @P0 @Contact Should create Contact for: Central Admin","recette","2026-01-08","failed","2026-01-08","@P0 @Contacts : Profil [Central Admin]","contacts/CreateContact.spec.ts","",""
"","312689","A2SQA2-2583 | @P0 Create a Valid Contract with End date more than 6 months","recette","2026-01-08","broken","2026-01-08","Create a valid Contract ","Contracts/CreateContract.spec.ts","",""
"","30088","2SQA2-2561 | @P0 Move contract status from Expired into Error","recette","2026-01-08","broken","2026-01-08","Move Contract into Error","Contracts/EditContract.spec.ts","",""
"","14149","A2SQA2-2280 | @P0 @Contact Should create Contact for: Support","recette","2026-01-08","failed","2026-01-08","@P0 @Contacts : Profil [Support]","contacts/CreateContact.spec.ts","",""
"","14130","A2SQA2-2281 | @P0 @Contact Should create Contact for: Business Developer","recette","2026-01-08","failed","2026-01-08","@P0 @Contacts : Profil [Business Developer]","contacts/CreateContact.spec.ts","",""
"","31045","A2SQA2-2569 | @P0 Versionning Expired Contract","recette","2026-01-08","broken","2026-01-08","Versionning Contract ","Contracts/EditContract.spec.ts","",""
"","30092","A2SQA2-2573 | @P0 Renew To Renew Contract","recette","2026-01-08","broken","2026-01-08","Renew Contract ","Contracts/EditContract.spec.ts","",""
"","30085","2SQA2-2567 | @P0 Move contract status from valid into Archived","recette","2026-01-08","broken","2026-01-08","Move Contract into Archived  ","Contracts/EditContract.spec.ts","",""
"","18748","A2SQA2-2546 | @P0 @supplier Create new supplier","recette","2026-01-08","passed","2026-01-08","Suppliers module","suppliers/createsuplier.spec.ts","",""
"","30085","A2SQA2-2572 | @P0 Renew Valid Contract","recette","2026-01-08","broken","2026-01-08","Renew Contract ","Contracts/EditContract.spec.ts","",""
"","13767","A2SQA2-2601 | @P0 Create and Launch declarative campaign","recette","2026-01-08","failed","2026-01-08","Declarative Campaigns Tests","DeclarativeCompaigns/DeclarativeCompaigns.spec.ts","",""
"","2688","A2SQA2-2527 | @P0 @Login Reset password when using Inactif email","recette","2026-01-08","passed","2026-01-08","Reset Password:","login/Forgot-password.spec.ts","",""
"","13928","A2SQA2-2279 | @P0 @Contact Should create Contact for: Area Admin","recette","2026-01-08","failed","2026-01-08","@P0 @Contacts : Profil [Area Admin]","contacts/CreateContact.spec.ts","",""
